Gene,CgB41,CgB44,Cg15m1,Cg15m2,Cg30m1,Cg30m2,Cg45m1,Cg45m2,Cg1h1,Cg1h2,Cg1.5h1,Cg1.5h2,Cg2h1,Cg2h2,Cg3h1,Cg3h2,Cg4h1,Cg4h2,Cg6h1,Cg6h2,Cg8h1,Cg8h2
gene-GWK60_C01023,3.0962127092072,3.01602277049779,2.84784084181288,2.90487179210403,3.30034050718735,3.08795374917991,3.52330326585326,3.47645188070118,3.5259778429416,3.52137278187148,2.87390360119691,3.01993948608939,2.73970235312542,2.86055503754443,2.17850111538227,1.97087084015836,2.32212901058774,2.80311620418617,2.42578444924339,2.47154534519888,2.7655347812917,2.28103789254153
gene-GWK60_C01045,7.26779041066362,7.28456393552025,6.96358309991414,6.9867877190455,7.73345087975731,7.63328668541663,6.61583151371714,6.58861558109724,4.91224733778813,4.79015012489183,5.14641364740236,5.11188182289542,5.38165167303832,5.38645163509907,5.90666568634195,5.87612825105584,6.12002474542343,6.13669849338522,6.11429501572719,6.06489887173751,5.99664607110586,6.07382318129612
gene-GWK60_C01067,5.67059887542709,5.64503244076108,5.2843079368731,5.43604836595737,5.42370996013659,5.29741968284312,5.69585338590746,5.5992163273637,5.74869195795227,5.81806197260221,6.07962058531738,6.19921170308565,6.10661510594695,6.12383342674098,5.51776511641515,6.00807763679224,5.87110501643795,5.74709919489604,5.72760282733781,5.78265305527349,5.94233931435765,5.84841795729952
gene-GWK60_C01089,6.97929520948458,7.02424505294136,7.28395037763525,7.26470257165069,7.44445141073476,7.14170985679993,7.74721967364874,7.76445592930711,7.66957399074395,7.66729016908419,7.54309447006021,7.4753161278837,7.18548426559534,7.16206600548789,6.50437073424093,6.95911661180074,6.79790174457647,6.80959950845404,6.81744601342583,6.83487556951015,6.82720833440234,6.56667546755584
gene-GWK60_C01111,6.52811447501626,6.61917085933251,7.00112685416993,6.81061680483048,6.73534364000168,6.23585587483914,6.64925939417528,6.6225254605306,6.46683961072635,6.44256540296848,6.93214064429883,6.71037741370676,6.98944644068309,6.87396973356877,7.02531874529268,7.16602940520004,7.17031125446551,7.06501836076489,7.26362464952426,7.66116279591354,7.58588466935337,7.57564714483608
gene-GWK60_C01133,7.422376363395,7.46414320645498,7.31358095227424,7.3558358641482,7.5523539412793,7.61000480074216,7.44895878039885,7.4024890493378,7.43849933064826,7.37929104640073,7.14742820041222,7.03198972280796,7.03877626695975,7.01018315430225,6.77401399809233,6.84531243806529,6.64027470650254,6.77937097211964,6.69167679227468,6.73816736042015,6.53288591329729,6.49028427224413
gene-GWK60_C01155,6.39339930111526,6.29922470909041,6.2621977436967,6.4291166136398,6.97439528605322,6.46270328583826,7.21480230035395,7.11153022700059,6.81945877854802,6.71543849353535,7.34788138470186,7.27864271539032,7.5047760227042,7.68008077438052,7.03318721628812,7.87568424590853,7.7843242986553,7.88991444433884,8.15072038795321,8.27227481703777,8.40403596596861,8.31690277708463
gene-GWK60_C01177,9.42919426046957,9.50743071629603,9.09935093431681,9.13317954247774,10.0266917020873,9.63030144397624,9.54601465616345,9.48431547499669,8.10774450110701,7.98472091757959,7.90468130918086,7.84664696013485,7.91009692139151,8.07229200482622,7.71229546603234,8.29372105243462,8.16853447815939,8.38636573172757,8.3773006982654,8.49601535669115,8.44911900357734,8.21460164226954
gene-GWK60_C01199,8.10799968595413,8.06039336789588,7.606414756226,7.62448092064072,7.85593886043079,8.07275897332893,8.4234849799535,8.33740753161631,8.29195409835681,8.31385761056735,8.24819780582734,8.30593493571304,8.39269575334194,8.4460331183173,8.62943021719676,8.52989276808116,8.44078475131043,8.43124299803738,8.305452793904,8.27567221393205,8.2910574746401,8.30006358732762
gene-GWK60_C01243,6.3062838999021,6.31050791722371,6.30526980190581,6.31336011569604,7.52253202030627,7.51529411312116,5.19496160236165,4.9768292632475,1.06687369225947,0.981846878307685,1.78547761651474,1.47269617784405,3.13307440803481,2.95574588576369,5.20359590493129,4.87569660820822,5.61443408382353,5.55121148257911,5.89706774967922,5.83906170388034,5.7833060700693,5.83131574970617
gene-GWK60_C01265,5.70842794730032,5.77949426501414,5.93302508429923,5.97677920559983,6.2413149770459,6.31513916612266,5.82113506802669,5.83365014922168,5.37139209077113,5.22940323919127,5.45227115992381,5.53310837114368,6.39582342834175,6.42119606266449,7.00819422526224,6.82795620362556,6.85198932819502,6.96662265783043,6.85963460708753,6.85229281526954,6.70963627777549,6.79333061764197
gene-GWK60_C01287,8.42669827764639,8.46041345249954,8.40361287799863,8.34530095643625,8.41788978482398,8.57622377566937,8.36820988696773,8.4638832921142,7.85764007951206,7.96557727605643,7.28676465990187,7.21188665275897,7.66383718336152,7.58319642855183,8.02278592657594,7.9387839703546,8.03543998905673,8.08789370916426,7.94299361558682,8.09250180140482,7.85654368757445,7.78065389147741
gene-GWK60_C01309,6.05347765542875,6.05795613857437,6.42059624811084,6.50044992784586,6.43820655519454,6.4841232179645,6.53603689923888,6.61367879565209,7.4229527572401,7.31511386124198,7.58520924068179,7.52400693966061,7.75521690857356,7.76247943570172,7.71957507194419,7.54872935242926,7.24507468270726,7.27457698598532,7.24209720528799,7.14371775327609,7.21640953108958,7.21726433847751
gene-GWK60_C01331,7.16977361943428,7.22554466692155,7.15147450902341,7.23319564935075,7.41568165796266,7.28893905683506,7.38455497759398,7.28537512238924,7.22449615452701,7.15713329023325,6.79940989203825,6.83362033127467,6.88754334134323,6.8914657100275,6.49864521692822,6.75469560092039,6.55183636974439,6.67874551100328,6.32971293433288,6.44696170769076,6.25368584210237,6.08252215685274
gene-GWK60_C01353,6.06284886130566,6.06063340845155,4.76392647332757,5.11859589539227,6.67430999265802,6.68498478763234,6.82243034895127,6.83457665096969,6.76437069005716,6.8057823423089,6.51021045590758,6.4858254324791,5.38366282629095,5.33426204663312,6.14984788138151,6.03994733849196,5.94819840658389,5.88769325988889,5.66299787106198,5.44688382499706,5.16487736868465,5.11126225939576
gene-GWK60_C01375,5.94356853653098,6.07880863466987,6.37694524116117,6.36164662003838,5.48776706040295,5.58019422207124,6.7715915091881,6.76116838231166,7.99007709948542,7.97793615858974,8.61797644524692,8.6467171158069,8.8119805943973,8.83835315248142,8.61879420085754,8.65123264570732,8.52546638374893,8.40830671554075,8.3424191424093,8.37160262376216,8.46756727321165,8.50390953774144
gene-GWK60_C01397,4.34779215613967,4.3550444491857,5.03252656311461,5.06392666994675,4.56468906888761,4.55058160935793,5.33973243654196,5.46203249743914,6.87882161619758,6.89011239916892,7.70248047876563,7.70577450327715,8.20157798974347,8.16374178500338,8.24475281417812,7.85985667686304,7.37876253638414,7.44137735211445,7.11642742515761,7.0697748589482,6.97364346180961,7.10113319756449
gene-GWK60_C01419,6.88465769473708,6.95470365545548,7.6587937665888,7.68697270918195,7.17883914102936,7.03030067889228,7.61734633137676,7.71568115426799,8.33698590934051,8.33018515406871,8.97653185144584,8.90517286062227,8.90802911841126,9.01964060600607,8.40586526759054,8.70604638954976,8.28604682924392,8.33202341791003,8.34321233239064,8.44864179540378,8.48091956003146,8.30316810648442
gene-GWK60_C01441,4.79913233656979,4.90389996570686,5.30573716391548,5.30163529772816,5.7346234957082,5.64393142113747,6.20963036687326,6.1856865208762,6.47346338436543,6.52189836778515,6.06179925039309,6.05126658649205,5.6964557690575,5.7058732440775,5.6545850697414,5.43188279610001,5.71288510810601,5.60796656719155,5.75849747722703,5.75897149867372,5.88469903557953,5.9724085148521
gene-GWK60_C01463,6.99896596228875,7.06414894650153,7.53097422325936,7.45702713042381,7.19473073492849,7.20347306478749,7.40959885391447,7.44550061202213,7.5218891055131,7.55888803430351,7.66419962000469,7.50684461924829,7.13921280399468,7.19820653363336,6.67068520492401,6.91496522482946,6.70184878337984,6.83720810062771,7.01504816804545,7.07638332376607,7.1649003802515,6.89600791823292
gene-GWK60_C01485,5.32976012560993,5.39008711513215,5.04249523933708,5.1211482255444,5.29693058648316,5.19723905445635,5.25738591366263,5.27045262588176,4.91531575559576,4.87049618325783,4.96406102867031,4.75851349651154,5.04802724841535,5.0880380435391,5.06769073836252,5.28479495112833,5.3038052425111,5.26622731936213,5.18714901655272,5.19857932475012,5.41351585053231,5.21512123651335
gene-GWK60_C01529,5.9786667027687,5.94802163956285,5.84178052847039,5.88514839699515,6.28013787234246,6.39543921642524,4.86066217183523,4.80406716960512,3.14185655517483,3.15961177382913,3.62610523285578,3.51237733852093,4.04510073329843,3.94572227721762,4.67221776820101,4.69603275486489,4.79374344499053,4.95566477001245,4.76526681321381,4.68863984274009,4.6190432908844,4.73451985513439
gene-GWK60_C01551,9.76078677574169,9.76837576274344,9.55688640460011,9.47196043964267,9.78997061758443,9.70962601260442,9.63734496216416,9.68324406590908,9.07747399431304,9.05748916135155,8.58156181467445,8.54408276600701,8.7024471930969,8.62905569375069,9.08924715058843,8.75403647549635,8.76655862794936,8.7205474541028,8.55983263589103,8.60078637472919,8.4855638177314,8.49592628454425
gene-GWK60_C01573,5.89058335592396,5.73995399626774,6.17312735153655,6.09834159601571,5.84649308700925,6.05509865350841,6.14677662156334,6.04450645375236,6.14743872307291,6.14435442749181,6.35669092929456,6.32709222783707,6.48470126908925,6.453428831461,6.72819623469634,6.50854959910877,6.64027470650254,6.53729361229719,6.59042323631904,6.61318168128757,6.60693771481184,6.61594387490396
gene-GWK60_C01595,4.35856729168349,4.42320193436804,4.35579490257524,4.43552837649217,4.47457564854484,4.4313436337378,4.69010661243798,4.63949181425245,4.94264173777866,4.7175308962575,4.86213065454131,4.85616936308823,4.93737068495048,4.89337436912701,5.01747108207421,4.88182636953793,4.76518321797714,4.75563938166015,4.54303515198381,4.5435616422831,4.52935620475731,4.605667611986
gene-GWK60_C01617,6.09519285400391,6.10150806983212,6.40619216318558,6.41566477938872,6.37982432250603,6.48836641327086,7.12314873656591,7.07970530989847,7.82122833708688,7.85848362934569,7.89921490017938,7.90823945756167,7.67619669327891,7.66294250391232,7.42207077929959,7.17977708633619,7.00083010540078,7.04321137988576,6.84962128856082,6.87264248821303,6.82581372430718,6.90584405356758
gene-GWK60_C01639,8.43077776727513,8.44384590948883,8.52612146098911,8.50479593222282,8.61023639951487,8.40303081543766,8.35583807260618,8.32472449621288,8.62043784777058,8.55000635927221,9.06033063825107,9.06953461375411,9.17528283281206,9.1606992227173,9.13646798544201,8.95145847836562,8.79123665154603,8.81026272629684,8.6153895027544,8.7378361808197,8.57834255864489,8.56687002748068
gene-GWK60_C01661,-0.121261985922096,-0.343619702566451,0.312804050952293,0.0429151983297485,0.623287775953571,1.29052385621689,-0.166204995093305,-0.377023309133063,0.096404172238204,0.494738431095107,0.347595023958498,-0.919501838855835,0.588069158048807,0.205691962542242,1.09688945873365,0.56800714524043,1.15884764807494,0.567389286439983,0.65998498273642,-0.0762695644579444,0.509953224564954,0.616626754875973
gene-GWK60_C01683,4.56730814163394,4.51975643667437,4.48568532097935,4.80605493996121,5.18545737390345,5.24134570253732,4.57780300928876,4.66711835154579,4.05172699462363,4.0460816732692,4.11865156468214,4.05978052932301,4.23974745477619,4.2130860258434,4.54725206772611,4.49477396630581,4.9168785348717,4.84591720214313,4.90719538265356,4.92267402304952,4.79469729112355,5.03712479116292
gene-GWK60_C01705,5.42916831943384,5.51246829591924,5.87423709373206,5.83627744483624,5.54733326960641,5.64238551746039,5.15532211614681,5.09341340297211,5.39356478556094,5.31187768787469,5.40589315487762,5.3809910833676,5.44658267518812,5.52581235613859,5.65012263547253,5.36356192120971,5.58799350548542,5.46578352997358,5.18006313874005,5.01563072474509,5.12461090268589,5.21116019671867
gene-GWK60_C01727,7.13074211186951,7.15213215347349,7.22389405439724,7.28817321380359,7.01460109893755,7.14170985679993,6.56975646348933,6.43739317055169,6.54122308231816,6.53262675954107,6.48884842354193,6.44803930750865,6.7025563106366,6.64447222628385,6.75614542216615,6.47852820350082,6.57371096353509,6.53729361229719,6.61493346063717,6.51576433146375,6.54734310279729,6.62985826842647
gene-GWK60_C01749,6.57185139314039,6.71490356561949,6.88335255205217,6.78911035073369,6.62991269401958,6.71823207261679,7.23044795583291,7.28370293867661,7.47638857195536,7.56191581926029,7.5019751025619,7.46560685819935,7.37684282700128,7.31949532377508,7.34242726591947,7.01456471628219,7.0735725672057,7.05008685800775,6.93365161268828,6.985466679952,7.12013763663661,7.15092052039961
gene-GWK60_C01771,7.55866571989918,7.58715527058805,7.60389248327883,7.6140993276638,7.62620560679353,7.5167120921812,7.62118017236896,7.55167550911552,7.59976776338296,7.53223057233376,7.67190204363897,7.71689068907344,7.55873013426891,7.50753745531105,7.49077518502658,7.56881547009278,7.48208727262799,7.55401554692122,7.57652438651292,7.62063403299314,7.54524372558392,7.39480664608185
gene-GWK60_C01793,9.46322592936135,9.54210111710166,9.66398095280302,9.55650215481702,10.4098508959311,10.0594936409659,10.390048517575,10.410844479699,10.0551589183247,9.94603589245046,9.21395913891476,9.08370653995052,8.79072911380175,8.65745591690128,8.75643874877805,8.69128882836343,8.82888552098569,8.81314793664177,8.76525025217717,8.96315133961829,8.75542834597234,8.80043417650359
gene-GWK60_C01815,8.02858099539937,8.03390395500961,7.74373141519586,7.86882396660406,7.61063296537005,7.32337788353875,6.73384545442409,6.74505577024893,6.04889769111973,6.10575231961694,6.26156532281878,6.15156269665855,6.09929081867835,6.23659691916121,5.86665501204457,6.03307878096723,5.86255151358994,5.86954644061637,5.37417087582015,5.50504173163016,4.96146377579631,4.77085417052595
gene-GWK60_C01837,6.87271250547454,6.73179975196556,7.05259227966372,7.02681250612111,5.09157125431783,4.89391603753254,4.74173361715384,4.63195506672992,4.89990798604418,4.79309802101783,4.74340880269837,4.66578578180824,4.95641294776462,4.83336159374244,4.51601596840173,4.90909249073214,4.84674572501539,5.03689318246158,5.23579897562259,5.21609552101213,5.36633134738149,5.38882627460325
gene-GWK60_C01859,2.46478075939291,3.04875410853168,3.14478318107495,2.43240449773553,2.71904292586359,2.66141895717066,2.54965336379455,3.39618496433114,3.07757175507018,3.22219263574176,3.59974359882732,3.59134277534253,3.9560001156989,3.68057533249624,3.90756035396458,3.9350244506537,3.73918297098005,3.39528568126277,3.43529375703536,3.80871274177904,3.78312682979998,3.71257919956026
gene-GWK60_C01881,5.89297054768043,5.99076131120428,5.90187859164354,5.871810937697,6.154594835536,5.80264049862698,5.6679546646327,5.78876945819586,5.50977372255495,5.54308192430373,5.65037167645058,5.58678384186058,5.66240562249879,5.66825511628089,5.04165091081385,5.62322360939832,5.62891657139779,5.73855435863017,5.76004030341559,5.84470321058775,5.91374335137998,5.83898379277272
gene-GWK60_C01903,4.41456728554207,4.53523879155159,4.16366006667141,4.07383270466853,4.76653211022441,4.95933733868699,2.71949804811676,2.73835926113739,1.27228968659135,0.806217927806209,2.54001583956442,2.38756636955788,3.34608110497419,3.17381567893745,4.49390026493328,4.28414457209721,4.83679904151244,4.9183214984684,5.11467363157636,5.26950185773292,5.28341299162907,5.38882627460325
gene-GWK60_C01925,4.15882683824294,4.08741058613835,4.78188952909143,4.80605493996121,5.60283676684809,5.56199632111495,6.9644042194763,7.00460456033181,7.42833259006692,7.45848296562002,7.97249639439936,7.97256172220786,8.13836519815566,8.23821370573132,7.6174533437978,8.05996819016171,7.88549417537812,7.88120703343508,7.98043875422127,8.02142942056444,8.25786091558285,8.11176661034268
gene-GWK60_C01947,8.67712059064799,8.72375462942494,8.8569962921145,8.8861746346278,9.66403950045238,9.45230361157877,8.41578008732072,8.37299196900945,5.68360108977563,5.62973097689793,5.40589315487762,5.59937416213186,6.31908513764469,6.3094938608043,7.59187753699247,7.38683161338925,7.8020058922428,7.85739820376563,7.92853211934233,8.12560860908493,8.02065357865773,8.04139491347525
gene-GWK60_C01969,0.183839579977142,-0.0384693843087667,0.312804050952293,0.546773151189656,-1.57044197172536,-1.09776758335297,1.10110164049938,1.02500862627914,2.91539910104811,2.29801647572779,3.28076599866776,3.30254969997208,4.33012094499281,3.68057533249624,5.60857492465808,3.70546015482704,4.26571013416465,4.16789676626572,4.19139704522905,3.74377294893807,3.99649147087448,4.69535759101581
gene-GWK60_C01991,4.8037559391339,4.69884629633681,3.85976545147084,3.78285717665419,3.95127412931847,3.99447753711242,3.54929190153676,3.57453798758078,3.3466637759685,3.10372188222203,3.46708023393833,3.31277943284892,3.708931220968,3.76477332753108,3.3245073988183,3.92318537521121,3.71223341235364,3.71855792054087,4.02736574311387,3.81447394280164,3.61245316625372,3.67088698241275
