Gene	CaB41	CaB44	Ca15m1	Ca15m2	Ca30m1	Ca30m2	Ca45m1	Ca45m2	Ca1h1	Ca1h2	Ca1.5h1	Ca1.5h2	Ca2h1	Ca2h4	Ca2.5h1	Ca2.5h4	Ca3h1	Ca3h2	Ca3.5h1	Ca3.5h4	Ca4h1	Ca4h3	Ca6h1	Ca6h3	Ca8h1	Ca8h2
orf19.1855	3.99289855861114	3.97499208012237	3.01167493468142	3.14927227012902	3.17649212154061	3.15331492293859	3.07853378044861	3.27940668064458	2.48378425057077	3.10119813145445	2.66440061312394	2.60971324124319	2.60596208075356	2.88235158170514	2.6067116726476	3.29525563577145	3.13811546214328	2.95095079059952	3.55806081725869	3.20471615157514	3.54125194093811	3.69015836022399	3.55550977716779	3.89903292846394	3.82755936857949	3.51788408106677
orf19.1856	5.52726072871261	5.5162174588226	5.37198069820777	5.42618117402765	5.4770295108201	5.49891436701448	5.77193873016752	5.75770681841685	5.80034017814829	5.66954920129511	5.7794931151248	5.7838126148028	6.06798890636042	6.13084871861533	6.11766335680609	5.93148023681267	6.1657003463554	6.13384560090068	6.37011170858448	6.40727675033098	6.28798399042772	6.38136960032919	6.37448371364615	6.5348128852825	6.39009907131945	6.21640372049753
orf19.1857	7.93741182111566	7.9275317142839	6.86657384330679	6.92648459968324	5.24120822673837	5.3060372640787	5.06386572346842	5.05620905186419	5.17546418516055	5.27986937728717	5.7184177449538	5.86381145786244	5.65693549465137	5.62099782266891	5.38116469025037	5.33124948285904	5.53545122043331	5.59338862817191	5.73195395622305	5.84558477738864	5.73204414684238	5.81206908322688	5.80782083700677	6.04916761056145	5.49542273329573	5.42166049902068
orf19.1860	7.60377689480842	7.53112188020046	8.21431938363785	8.26619071185471	9.36813632214844	9.325514322852	9.89518471955943	9.92586210729417	10.2995864451823	10.3068866877819	10.8208449886881	10.9283558826703	10.9855992935879	10.9161464813508	10.4825507208586	10.4266275830934	10.4303021074137	10.5095116474347	10.4606602374517	10.4866789735749	10.4892769453868	10.4238854980685	10.7710690717131	10.697208527153	10.7431103059564	10.7572462752158
orf19.1860.1	6.97532078312881	6.93947587268554	6.24031342218419	6.20660645477409	6.41895757190221	6.46549096771519	6.40335303937642	6.36186343068061	6.40233567111606	6.51219708640238	6.5828421352942	6.73207503588695	6.37468374025705	6.43727085594762	6.17315800482949	6.21696502725437	6.15638870270266	6.00561142290654	5.87471809644533	5.91737164705384	5.84710220143005	5.86168387896947	5.76658537157566	5.77096601225595	5.57480798864788	5.63579473669296
orf19.1861	6.47908268965489	6.43938839801216	6.95513865965083	6.96246699220866	4.99518988320326	5.10326464920371	5.35238437935414	5.37821823047843	5.34743076295843	5.32345114792093	5.7155131207395	5.82610045615593	5.8807747923447	5.85005077026257	6.29269670128962	5.92747199965647	6.47053230557724	6.37315227631496	6.3976061314698	6.47722865067821	6.63584755403682	6.50139756051301	6.82548826458519	6.96102600383044	6.97942556732999	7.065240513613
orf19.1862	6.53250609442695	6.48190023689859	9.53888041094164	9.68776236854342	6.61426793734275	6.72303975409253	3.23970597112201	3.45271843694957	3.79187549890739	3.85703690232873	5.92991292704407	5.96504853422771	6.7557638070305	6.74104387421175	6.91228008546235	7.04626750576777	7.2411198809733	7.47191945075005	7.55465030100095	7.5837615280742	7.70124127249299	7.58059743695248	8.04783760974692	8.52463406116676	8.2713378951511	8.13770588480892
orf19.1863	0.326346178093106	0.299898048960624	0.615129327088692	1.07447028196267	0.409935671872986	-0.760992505308044	-0.379979830115575	-1.83078229582642	-1.07602948892027	-0.922439706049813	-0.501175245388691	-0.424840607344033	-0.381199815921606	-1.23413613868326	-0.577417393357552	3.02156033235531	-0.328542238953102	0.0911869079425985	-0.669969702311679	-0.0830920880665006	-0.799182885753993	0.0648511065432843	-0.0764443861125689	-0.127381228164016	0.302348888995142	0.124890283892065
orf19.1864	7.20365525234821	7.21252137289201	7.56061432173615	7.4880905833329	6.91626299283798	6.90719351563891	6.8578386738226	6.83593546034631	6.965070376838	6.93143901239039	7.01719488670621	7.00252780814206	6.7521889809125	6.8056046180134	6.79697794285858	6.51475733982979	6.59224073022822	6.42905718517966	6.33163296010608	6.39890975716459	6.2864490604542	6.15868240159292	6.2461137379166	6.09447463048661	6.05630292780009	6.13773425478294
orf19.1865	8.32204266867401	8.34256419811218	7.6893824829713	7.71221825125495	7.47257752216204	7.4740609714475	7.43564455399615	7.38256108441942	7.27418907018565	7.2558838944506	7.14791064782973	7.19365048692655	7.18375203091436	7.19048738278644	7.32441904591243	7.1248773995636	7.49967197619046	7.37347423731049	7.43265052171549	7.3837567347303	7.37186503567008	7.46186060770531	7.3316179638105	7.24663531992379	7.25893603644065	7.28915706053564
orf19.1866	6.15632959585637	6.21066645518861	6.15783001618487	6.29078307699387	6.26401335118515	6.4702947149537	6.33540822297992	6.37838038426203	6.67000651821637	6.64121978564514	7.27714541207267	7.1352850870461	7.33108874433764	7.33048935432073	7.18667259066472	7.25459214158604	7.14439762112031	7.47953260507958	7.31918313282965	7.34674485962151	7.3126913133682	7.40463610638795	7.23378514079453	7.684881437937	7.30356473184987	7.23171320322289
orf19.1867	5.47684906349346	5.39122443043031	3.69785212784889	3.62441229662234	3.17326353930603	3.16467359059336	2.80721143504837	2.77373590564239	2.58513893036691	2.74516178322779	2.73546144523766	2.79788818495006	3.17927341665573	3.30107464003205	3.73722823988347	4.05194419108489	3.63820798543474	3.7102166550405	3.83156766894558	4.07404343657884	4.22296200788466	4.1331305298422	4.26230671647197	4.31214198817761	4.09710467592925	4.13326418012002
orf19.1868	9.11875060299373	9.12396607030844	6.91817519357982	6.93455940667044	5.62587727843813	5.47042556912135	4.01904786479148	3.92699454720447	4.2796617560586	4.26231626643568	6.38864550066253	6.46845565668845	7.70808281928843	7.80905443985018	8.12062062836886	7.87784350308988	8.23800120480797	7.9896933493556	8.00249429022856	7.941380943963	7.92993882752345	7.72187820439299	7.66274998614538	7.48782651420154	7.35883128478256	7.41159298240462
orf19.1871	7.30525999160264	7.45665319841637	7.36319624604428	7.28647137883577	7.4406866984391	7.31225599584995	7.53879407457107	7.47925317341201	7.37244328957948	7.43763899301984	7.39847252644843	7.30124595979006	7.36097188860021	7.48977357295702	7.46113104733638	7.30953272325428	7.28505980132024	7.32302349133503	7.17780835857322	7.24014321775969	7.26016567246235	7.37690082440314	6.98159973497608	7.00199927152252	6.92419937431751	7.02126553217384
orf19.1872	7.30766557788323	7.27163697383277	7.72175439890651	7.77651510542767	8.2071797344093	8.1608711189833	8.41879665432609	8.38698095179334	8.60772045550941	8.42993302003091	8.31736322966135	8.32514210583732	8.26651354448978	8.23459710215714	8.15583449407761	7.97298758475308	8.12207001284961	8.18051520206184	7.96864236372102	7.84192666719457	8.04143926260372	7.87264638421166	8.02446956617276	7.75654619180259	7.86869884803168	7.90297305605106
orf19.1873	5.64036874002818	5.62199345065406	5.83800013904216	5.99899487659504	6.16651124499838	6.20459840211189	6.42065728800246	6.42000408420535	6.58706266326109	6.24641938469692	6.28959025487108	6.20159917776659	6.21868191868828	6.21504429769632	6.16820384480589	6.03658242296823	6.28880270890712	6.22317254641539	6.35984862716294	6.34906855731692	6.28229615793251	6.36098764532566	6.63556185363436	6.18089574816812	6.50734979736284	6.35407907900822
orf19.1876	5.58789485589123	5.62754591873366	6.26135356207959	6.30206060366125	6.16537446405417	6.08065336969146	6.12719689586021	6.01022305803189	5.87288638101593	5.65446013343458	5.52957684316055	5.61519328668898	5.49126012684555	5.49756408777964	5.56000128599278	5.73034535037352	5.59805517964043	5.63397805676004	5.48456570857306	5.52701022593217	5.5366995007079	5.58445295217896	5.58063251128846	5.40853384832641	5.51165309130747	5.62470201515288
orf19.1877	4.18634720297085	4.08979256020432	3.8156928064145	4.02725819697975	3.63336023604529	3.51650207791815	3.97287266291516	3.8945529140061	4.08399321828789	3.85703690232873	4.35089857955303	4.54486181052062	4.90813934976725	4.48675717531456	4.23097229841403	4.53244181910714	4.40790034615059	4.64667706496845	4.38538583148757	4.39252422988379	4.56131679338161	4.33313895750161	4.69168201146945	4.75332552713705	4.74475532357243	4.71477133411165
orf19.1878	5.20522093078614	5.21803314780017	5.13637544676502	5.09422851775489	5.03833256394615	4.90748349375151	5.17853855608056	5.05601838574806	5.27716064387072	5.06987345994153	5.18883445445801	5.23616266057219	5.35158042811643	5.34075592793316	5.43241589368815	5.15787922545243	5.39423323546392	5.45433627432436	5.53966986511436	5.42297882524407	5.35352190145225	5.41331175497498	5.46887444070844	5.55883652317975	5.58579819419466	5.49970370534369
orf19.188	7.54992959817664	7.57440856362716	7.89623344668928	7.83418929962335	7.8011804082876	7.85777293746458	7.8550677680449	7.88222707135513	7.8673014679571	7.93927995348796	8.0811097464258	7.55384919203851	8.08745916616796	8.4820446408353	8.22139452176372	8.23431708909765	8.26669691893889	8.74992710410146	8.82001182451204	8.89874250953622	8.70054536682793	9.0921692196511	8.29212991124167	9.17440784490711	8.69716713452867	8.70467030160087
orf19.1880	9.55427607779453	9.52617994811904	9.07651708601184	9.03943876644123	8.41250116933874	8.39740883958626	8.00635578225946	8.00164871302202	8.33908532002639	8.36450441014705	8.89244837228937	8.9206279863126	9.15531654151607	9.03947326201783	8.89609533860312	8.78483727532633	8.82494597295201	8.7114360046908	8.68647338972643	8.67235230526815	8.64313877101487	8.53011077217938	8.33412289403308	8.34871279159557	8.20051831021843	8.15439036236145
orf19.1881	7.43470249149523	7.40046451525372	6.88555220153519	6.81456852531936	6.3817535061831	6.38331954588485	6.52834227008549	6.56104029092958	6.68488706307313	6.65833941968634	6.66568594202237	6.76173408958062	6.5781705280662	6.55766067436775	6.77824176186349	6.36558804089387	6.66077343212902	6.42695873626478	6.49274023358757	6.2734685701452	6.38778228590989	6.2896467440926	6.23038704892153	6.02901231662034	6.0080868605823	6.43824059968517
orf19.1883	7.13918759934218	7.13016748936456	6.24031342218419	6.17704487367472	7.16463764360435	7.18244141861467	7.30604428810769	7.32236706789013	6.97989400520262	7.05220871974624	6.91329124811458	6.82536719582296	6.81554740875244	6.96153534630836	6.50751104814224	6.68504819394919	6.66077418416435	6.31892551790451	6.35304364741771	6.35389021862311	6.26646826871577	6.32270842021721	5.79001982684879	5.93481427324397	5.93603993508853	5.76562703287223
orf19.1885	6.66317744443659	6.55073228962585	6.63945826548829	6.59884615413179	6.09168408453077	5.97915402142403	6.07350766734668	6.10825783778164	6.14687765806796	5.99713170651187	6.51113390630574	6.47400729055743	6.54632767734146	6.76317963169115	6.81420591522518	6.63313482934902	6.84414060259478	6.91418108925071	7.02005996411064	7.06445571986154	7.07970452874578	7.02518680599477	7.06524282633079	7.34672754964387	7.17116099892151	7.11180368710154
orf19.1886	4.95453705256649	5.07634986260908	7.81100969696889	7.78234265415275	8.15453814896534	7.99477189106924	8.02698144115686	7.94970104975027	6.94529448433608	6.79361485790072	5.31608123415303	5.56196972719895	5.38150693917104	5.36720528855436	6.32599712055601	6.31724997191694	7.09571774903489	7.04851321702323	7.30017979809505	7.2962882168346	7.40216154483553	7.43128651408709	7.37458124583529	7.50673982522097	7.31483984804641	7.25438563666134
orf19.1887	7.49082228780523	7.53309547863499	7.08036033677064	7.16614120073142	5.50805301695245	5.37528617891161	5.36361210969948	5.3640708528266	5.53795767819776	5.53801917120226	6.51680443508787	6.46399891657998	6.92275822601459	6.98734040995153	7.58265471305298	7.28805702273459	7.76365992042793	7.64443567842768	7.74129686872461	7.77879916083028	7.89591442153136	7.88705544877577	7.91477017082633	7.70437589407232	7.82390705653194	7.79587458085468
orf19.1888	4.23265595534837	4.14761543086149	4.63513627891221	4.49733936363148	4.16992936567927	4.3170366575819	4.66980696339271	4.60539897751838	4.91997168698955	4.85075399085831	4.91663575641344	4.71579729631445	4.91582889569316	4.9146109817031	4.50376436201955	4.58546068799424	4.38949928999013	4.75101092696712	5.04007115698142	4.9429502866865	4.86883791986307	5.15443530901001	5.13624233479485	5.24891893996618	5.3195768307275	4.9929350899333
orf19.1889	7.0324306503526	7.00565949327647	6.51014957182403	6.47367037908772	7.28762693997554	7.26824549656145	7.22094278978541	7.23295132427482	7.60883649543179	7.55908289161112	8.20768917429467	8.29095227314799	8.74643937196008	8.65344072385628	8.61713882062923	8.48324674205199	8.57235656837366	8.65405923957603	8.68969630622136	8.5817473466949	8.56836646476215	8.58189532355232	8.70132935949878	8.74144200214472	8.55226300328705	8.56587098063182
orf19.1890	6.7568204809259	6.77243019139918	4.98889021150412	5.02438988103141	5.33718806390016	5.22194760331535	5.53627516993792	5.50397165362646	4.88029945875081	4.70458708187644	4.74483870232703	4.75645548887668	5.21071939054372	5.26666233110319	6.28293803645929	6.09744299527765	6.82144562723581	6.65830534125042	6.93175329736867	6.96238844139966	7.08209549362703	7.0151567229761	7.42611496853771	7.33344940314046	7.24582823396646	7.20866061401552
orf19.1891	9.80355083251813	9.76699768494002	9.5038057890976	9.54489847211613	9.31224527074749	9.30159055926477	8.50826894079658	8.51307383011005	8.0251529409309	7.9451044785781	8.92447572014312	8.89168323048426	9.40351315787641	9.31787628344774	9.77231046839081	9.6015401007203	10.0699186014736	9.89968265987583	10.061303263465	10.0719810884145	10.2449642445867	10.2383812960419	10.6061814075694	10.4466147946613	10.5699350404537	10.6181269805957
orf19.1893	7.2368528134976	7.2591716722673	6.8539822275051	6.88208655300129	6.62933694739905	6.69316191592683	6.42065728800246	6.40741266284348	5.92116305710027	5.84095312151847	6.54243643431811	6.67441038537088	6.26055080825701	6.21788602157979	6.88837947061334	6.66380487739437	6.46881520764446	6.30999424253721	5.70672349196842	5.73350496448954	5.89140067260756	5.72138983125667	5.29082099848834	5.09683310358446	5.05313389373217	5.07170232675624
orf19.1896	9.46131771074484	9.46985396899824	10.283929993941	10.2619029498356	10.7878357445931	10.7473343205456	10.800095750584	10.7586244281804	11.0403565670953	10.9471221658258	10.8729361915321	10.8503051908859	10.3904462950922	10.3356365024621	9.82637867868134	9.54692635783203	9.82659036829116	9.60536495032329	9.53743258905275	9.60773972031809	9.6741518085165	9.52513480244152	9.86794461047265	9.72516954563462	9.94376019717418	10.1305298411826
orf19.1897	5.6631084521188	5.59768271178747	5.72268743114208	5.59665458766372	5.4393010849504	5.39158485038391	5.47547614051692	5.60767876044411	5.92812825656523	5.89009026860263	5.70383578852607	5.53460304957676	5.73588638070737	5.61126830119098	5.56754642042665	5.37920760742611	5.41399925213069	5.48259158540192	5.32786716810462	5.4637379466953	5.24960555669805	5.28203268817321	4.83722494492357	4.58322560325542	4.57861489209428	4.64353920536415
orf19.190	5.06956346403559	5.22537525414626	5.65655207102461	5.46683303446425	5.37764520595611	5.54335769899886	5.5540262315834	5.60567602331775	5.44000135511315	5.62573559261117	5.84341915845055	5.28461965329907	6.08069696668605	6.42288145992681	5.901899397095	5.97847920425447	6.06955164346348	6.52635362624401	6.6578897857823	6.78899092922704	6.58954271775792	7.0835481386998	6.17120982393183	7.50389006143402	6.69162719745358	6.57408879146094
orf19.1900	5.06388253230116	5.01271029271584	6.33655203893696	6.25769943501929	6.53175762147612	6.38026004123528	6.35015898963143	6.32255472109677	5.70136264228409	5.51314101684993	5.00959175109235	5.00063127578142	4.70416917199849	4.96742830132677	5.22803203900476	5.22889348523267	5.56146436369199	5.58023059691858	5.64285643472667	5.78081987577894	5.82633505408552	5.940778916623	5.7738366008571	5.94073201302114	6.03400247070392	5.8555625831092
orf19.1901	7.09086151826717	7.1700244288534	7.1730669410351	6.9810622004748	8.10276649963267	8.09614820625376	7.71788046822637	7.6331767620294	6.86263630773941	6.78411433157828	7.24980084734432	7.32232708804035	7.07592640438051	7.15744061650085	7.69301921009815	7.40021887053549	7.81592239878483	7.63163323525909	7.62927922859808	7.535842108609	7.68926360566121	7.6403854880215	7.73605060524383	7.5981454073399	7.73190293686351	7.79007318756124
orf19.1902	3.92947863412429	4.023952112715	7.73848773160079	7.65179434772166	7.89987875293602	7.75987057988407	7.66667667179872	7.66237362291946	6.42811386691466	6.38884292788331	4.51691730597399	4.58235335918068	4.64525321616765	4.54923864524903	5.91959866956615	6.15776358476124	6.77981120131421	6.68596412197611	6.89969010809906	6.81806880960642	6.93288868417976	6.96512470967799	7.02115178778061	6.8132422333765	6.72283817589985	6.91685396078889
